"Year","Age","Female1","Male1","Total1"
2016,91,5878.31,3121.5,8999.81
2016,92,4774.48,2507.51,7281.99
2016,93,3601.68,1999.66,5601.34
2016,94,2470.29,1530.78,4001.07
2016,95,1747.77,1122.11,2869.88
2016,96,1194.95,747.29,1942.24
2016,97,726.97,460.6,1187.57
2016,98,453.61,301.41,755.02
2016,99,286.09,200.62,486.71
2016,100,193.52,139.75,333.27
2016,101,118.66,89.51,208.17
2016,102,62.65,53.51,116.16
2016,103,31.76,30.86,62.62
2016,104,15.18,17.56,32.74
2016,105,7.46,9.61,17.07
2016,106,3.65,4.83,8.48
2016,107,1.29,1.96,3.25
2016,108,0.34,1.08,1.42
2016,109,0,0.33,0.33
2016,110,0,0,0
